CONDUIT & FITTINGS,CONDUIT & FITTINGS,,,,,,,,
EMT CONDUIT IN FLOOR SLAB OR MULTIPLE RUNS ON A TRAPEZE,EMT CONDUIT IN FLOOR SLAB OR MULTIPLE RUNS ON A TRAPEZE,,,,,,,,
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",1500 amp,1960,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",1600 amp,1100,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",1800 amp,2600,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",2000 amp,1470,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",2500 amp,1960,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",3000 amp,2260,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",3500 amp,4600,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",4000 amp,3090,30.8,,0.75,,Ea,L1: [$41.03] - (1 electrician),L1
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",4500 amp,6800,30.8,,0.75,,Ea,L1: [$41.03] - (1 electrician),L1
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",5000 amp,4870,30.8,,0.75,,Ea,L1: [$41.03] - (1 electrician),L1
"NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",6000 amp,8080,30.8,,0.75,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE","TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",,,,,,,,
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",600 amp,1380,16.4,,0.4,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",650 amp,1430,16.4,,0.4,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",700 amp,1380,16.4,,0.4,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",750 amp,1460,16.4,,0.4,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",800 amp,876,16.4,,0.4,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",900 amp,1340,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",1000 amp,1100,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",1200 amp,1100,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",1350 amp,1920,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",1400 amp,1920,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",1500 amp,1920,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",1600 amp,1490,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",1800 amp,2570,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",2000 amp,2280,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",2500 amp,3260,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",3000 amp,3530,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",3500 amp,5400,30.8,,0.75,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",4000 amp,4540,30.8,,0.75,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",4500 amp,6560,30.8,,0.75,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",5000 amp,6560,30.8,,0.75,,Ea,L1: [$41.03] - (1 electrician),L1
"TIME DELAY 600 VOLT CURRENT LIMITING CLASS L CARTRIDGE FUSES, BOLT-ON TYPE",6000 amp,8280,22.6,,0.55,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,,,,,,,,
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,1 amp,37.1,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,3 amp,37.1,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,5 amp,37.1,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,6 amp,37.1,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,10 amp,37.1,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,15 amp,35.4,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,20 amp,35.4,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,25 amp,37.1,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,30 amp,35.4,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,35 amp,84,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,40 amp,87.8,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,45 amp,87.8,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,50 amp,87.8,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,60 amp,78.1,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,,,,,,,,
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,70 amp,180,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,80 amp,186,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,90 amp,186,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,100 amp,166,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,110 amp,371,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,125 amp,354,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,150 amp,306,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,175 amp,354,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,200 amp,287,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,225 amp,710,4.1,,0.1,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,250 amp,710,4.1,,0.1,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,300 amp,710,4.1,,0.1,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,350 amp,737,4.1,,0.1,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,400 amp,664,6.15,,0.15,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,450 amp,963,6.15,,0.15,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,500 amp,963,6.15,,0.15,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE NON-TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,600 amp,860,6.15,,0.15,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,,,,,,,,
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,1/10 amp,29.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,15/100 amp,29.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,2/10 amp,29.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,3/10 amp,30,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,4/10 amp,29.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,1/2 amp,22.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,6/10 amp,25.7,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,8/10 amp,27.5,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,1 amp,18.7,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,1-1/8 amp,29.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,1-1/4 amp,27.5,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,1-4/10 amp,29.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,1-6/10 amp,19.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,2 amp,29.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,2-1/4 amp,15.5,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,2-1/2 amp,29.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,2-8/10 amp,21.8,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,3 amp,17.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,3-2/10 amp,17.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,3-1/2 amp,19.9,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,4 amp,17.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,4-1/2 amp,19.9,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,5 amp,14.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,5-6/10 amp,24.6,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,6 amp,17.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,6-1/4 amp,19.8,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,7 amp,19.8,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,8 amp,17.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,9 amp,23.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,10 amp,14.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,12 amp,17.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,15 amp,11.6,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,17-1/2 amp,14.3,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,,,,,,,,
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,20 amp,11.6,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,25 amp,11.6,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,30 amp,11.6,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,35 amp,21.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,40 amp,21.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,45 amp,21.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,50 amp,21.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,60 amp,21.2,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,,,,,,,,
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,70 amp,47.8,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,80 amp,47.8,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,90 amp,57.9,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,100 amp,47.7,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,110 amp,150,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,125 amp,105,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,150 amp,105,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,175 amp,128,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,200 amp,105,3.28,,0.08,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,225 amp,228,4.1,,0.1,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,250 amp,228,4.1,,0.1,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,300 amp,228,4.1,,0.1,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,350 amp,233,4.1,,0.1,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,400 amp,189,6.15,,0.15,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,450 amp,444,6.15,,0.15,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,500 amp,356,6.15,,0.15,,Ea,L1: [$41.03] - (1 electrician),L1
BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,600 amp,289,6.15,,0.15,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,,,,,,,,
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,1 amp,46.9,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,3 amp,46.9,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,4 amp,46.9,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,5 amp,46.9,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,6 amp,46.9,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,10 amp,46.9,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,15 amp,44.8,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,20 amp,44.8,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,25 amp,46.9,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,30 amp,44.8,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
FERRULE TYPE NON-TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES,35 amp,101,2.46,,0.06,,Ea,L1: [$41.03] - (1 electrician),L1
