1,13698,Fuse,70A 600V CLASS RK TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.957,Script,2021-10-06 17:06:32.620,1,EA,6,NULL,0.0500
1,13699,Fuse,80A 600V CLASS RK TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.970,Script,2021-10-06 17:06:32.637,1,EA,6,NULL,0.0500
1,13700,Fuse,90A 600V CLASS RK TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.987,Script,2021-10-06 17:06:32.650,1,EA,6,NULL,0.0500
1,13701,Fuse,100A 600V CLASS RK TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.753,Script,2021-10-06 17:06:32.457,1,EA,6,NULL,0.0800
1,13703,Fuse,125A 600V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.783,Script,2021-10-06 17:06:32.480,1,EA,6,NULL,0.0900
1,13704,Fuse,150A 600V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-11-05 15:30:14.197,Script,2021-10-06 17:06:32.487,1,EA,6,NULL,0.0900
1,13706,Fuse,175A 600V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-11-05 15:27:51.370,Script,2021-10-06 17:06:32.503,1,EA,6,NULL,0.1000
1,13707,Fuse,200A 600V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.813,Script,2021-10-06 17:06:32.520,1,EA,6,NULL,0.1000
1,13714,Fuse,400A 600V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.893,Script,2021-10-06 17:06:32.573,1,EA,6,NULL,0.1500
1,14050,Boxes - Fittings,1/2 90 DEGREE CLAMP (MC CABLE) FLEX  CONNECTOR DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:07.357,Script,2021-10-06 17:06:29.230,1,EA,6,NULL,0.0600
