id,part,upc,cost,updated upc
684,30A 2P CIRCUIT BREAKER 240V STAB ON,30786676362,0,78364314838
2670,30A 3 PHASE 250V L1530P TWISTLOCK MALE END,78358584069,0,78500715304
2607,30A 3 PHASE 480V TWISTLOCK RECEPTACLE,78358584071,0,78500716305
472,30A 3 POLE 3 WIRE RECEPTACLE NMA10-30R,3266419910,0,78500779320
2964,30A 480V 3 PHASE 3 POLE 4 WIRE LOCKING PLUG MALE END,3266473808,0,78500716304
3000,30A 480V 3 PHASE 3 POLE 4 WIRE LOCKING RECEPTACLE,4089367755,0,78500716305
663,30A 480V 3 POLE 4 WIRE LOCKING PLUG MALE END,78358503931,0,78500716304
2531,30A 480V 3 POLE 4 WIRE LOCKING PLUG MALE END,78358584073,0,78500716304
859,30A 600V 3 POLE MOTOR CONTROL SWITCH,4089300604,0,78500726768
860,30A 600V 3 POLE N1 ENCLOSED GENERAL DUTY MANUAL MOTOR CONTROL SWITCH,4089359860,0,78500726768
3068,30A 600V FLOW SWITCH,3266474133,0,
47,30A RECEPTACLE STRAIGHT BLADE FLUSH MOUNT NEMA6-30R,3266430610,0,78500738010
1489,36X4X4 NEMA1 SCREW COVER WIREWAY NO KO (GUTTER),78672535431,0,78351052190
1745,3G 2 TOGGLE/1 DUPLEX RECEPTACLE LIGHT ALMOND,3266458275,0,78500727518
1736,3G 2 TOGGLE/1 DUPLEX RECEPTACLE MIDSIZED COVER IVORY,3266457946,0,78500727518
1733,3G 2 TOGGLE/1 DUPLEX RECEPTACLE MIDSIZED COVER IVORY,3266458013,0,78500727518
1735,3G 2 TOGGLE/1 DUPLEX RECEPTACLE MIDSIZED COVER LIGHT ALMOND,3266457942,0,78500727518
1732,3G 2 TOGGLE/1 DUPLEX RECEPTACLE MIDSIZED COVER LIGHT ALMOND,3266458008,0,78500727518
1737,3G 2 TOGGLE/1 DUPLEX RECEPTACLE MIDSIZED COVER WHITE,3266457947,0,78500727518
1734,3G 2 TOGGLE/1 DUPLEX RECEPTACLE MIDSIZED COVER WHITE,3266458014,0,78500727518
2218,3G DECORA COVER BROWN,3266431980,0,78500727560
2130,3G DECORA MIDSIZE COVER BLACK,3266457970,0,78500727560
2129,3G DECORA MIDSIZE COVER BROWN,3266457969,0,78500727560
1794,3G DECORA MIDSIZED COVER IVORY,3266475113,0,78500727560
1723,3G DECORA MIDSIZED COVER LIGHT ALMOND,3266457968,0,78500727560
1792,3G DECORA MIDSIZED COVER WHITE,3266475140,0,78500727560
1222,3G STAINLESS STEEL SWITCH COVER,3266443660,0,78500712904
2193,3G STAINLESS STEELE DUPLEX RECEPTACLE COVER,3266464409,0,78500712904
2137,3G TOGGLE SWITCH COVER BLACK,3266455508,0,78500727420
2637,3G TOGGLE SWITCH COVER GRAY,3266449330,0,78500727420
512,3G TOGGLE SWITCH COVER IVORY,3266449320,0,78500727420
1704,3G TOGGLE SWITCH COVER MIDSIZED IVORY,3266475149,0,78500727420
1703,3G TOGGLE SWITCH COVER MIDSIZED LIGHT ALMOND,3266475114,0,78500727420
1705,3G TOGGLE SWITCH COVER MIDSIZED WHITE,3266475150,0,78500727420
513,3G TOGGLE SWITCH COVER WHITE,3266475206,0,78500727420
1664,3in COMPRESSION CONNECTOR EMT INSULATED DIECAST,78174716257,0,84213610041
2776,3in COMPRESSION COUPLING RIGID,78456412228,0,84213610041
3287,3in CONDUIT BODY RIGID LL,78456414028,0,78174703548
3289,3in CONDUIT BODY RIGID LR,78456414018,0,78429732388
2736,3W DECORA SWITCH BLACK 20A 120/277,3266464703,0,78500724546
2314,3W DECORA SWITCH GRAY 15A 120/277,3266462787,0,78500724546
2604,3W TOGGLE SWITCH GRAY INDUSTRIAL GRADE 20A 120/277,3266473479,0,78500712655
2382,3W TOGGLE SWITCH IVORY COMMERCIAL GRADE 20A 120/277,3266448858,0,78500712655
910,3X 2-5/8CLOSE ALUM NIPPLE,78217201411,0,98002000611
2684,4 2 PORT DUAL RATED ENCAPSULATED MULTI-TAP BLOCK 1 WAY,78378671530,0,
2682,4 2 PORT DUAL RATED ENCAPSULATED MULTI-TAP BLOCK 1 WAY,78378679883,0,
2681,4 2 PORT DUAL RATED ENCAPSULATED MULTI-TAP BLOCK 2 WAY,78378671490,0,
2683,4 3 PORT DUAL RATED ENCAPSULATED MULTI-TAP BLOCK 1 WAY,78378679881,0,
59,4 WAY 20A TOGGLE SWITCH WHITE,3266473514,0,78500712639
474,4 WAY COMMERCIAL TOGGLE SWITCH 20A IVORY,3266473516,0,78500712639
475,4 WAY COMMERCIAL TOGGLE SWITCH 20A WHITE,3266448880,0,78500712639
481,4 WAY COMMERCIAL TOGGLE SWITCH IVORY 20A 120/277,3266473493,0,78500712639
1555,4 WAY COMMERCIAL TOGGLE SWITCH IVORY 20A 120/277,3266473747,0,78500712639
2060,4 WAY DECORA SWITCH IVORY 15A 120/277V,3266464382,0,78500712639
2061,4 WAY DECORA SWITCH WHITE 15A 120/277V,3266464383,0,78500712639
2782,4 WAY TOGGLE SWITCH 15A 120/277 LIGHT ALMOND,3266465111,0,78500712639
492,4 WAY TOGGLE SWITCH 15A IVORY 120/277V,3266475015,0,78500712639
1740,4 WAY TOGGLE SWITCH 15A LIGHT ALMOND 120/277,3266475014,0,78500712639
496,4 WAY TOGGLE SWITCH 15A WHITE 120/277V,3266475016,0,78500712639
1219,4 WAY TOGGLE SWITCH GRAY INDUSTRIAL 20A 120/277,3266473489,0,78500712639
1218,4 WAY TOGGLE SWITCH WHITE INDUSTRIAL 20A 120/277,3266473494,0,78500712639
1519,40A 1P CIRCUIT BREAKER 120V STAB ON,78667636225,0,78364314822
2853,40A 1P CIRCUIT BREAKER 120V STAB ON,78668553213,0,78364314822
2233,48-PORT MODULAR MINI FLAT PATCH PANEL,7498303686,0,
369,48in BLACK HEAT SLEEVE,5400708903,0,5400708968
3195,4ft LED STRIPLIGHT w/ LENS 4000K 120/277V,112822289,0,19304885267
1231,4G 3 TOGGLE / 1DUPLEX RECEPTACLE COVER,3266451986,0,78500727567
1867,4G DECORA MIDSIZE COVER IVORY,3266457979,0,78500727567
1866,4G DECORA MIDSIZE COVER LIGHT ALMOND,3266457975,0,78500727567
1868,4G DECORA MIDSIZE COVER WHITE,3266475141,0,78500727567
1223,4G STAINLESS STEEL SWITCH COVER,3266443670,0,78500712905
523,4G TOGGLE SWITCH COVER IVORY,3266451125,0,78500727427
1757,4G TOGGLE SWITCH COVER LIGHT ALMOND,3266458308,0,78500727427
524,4G TOGGLE SWITCH COVER WHITE,3266451130,0,78500727427
1872,4G TOGGLE SWITCH MIDSIZE COVER BLACK,3266458032,0,78500727427
2164,4G TOGGLE SWITCH MIDSIZE COVER BROWN,3266458031,0,78500727427
1873,4G TOGGLE SWITCH MIDSIZE COVER IVORY,3266475116,0,78500727427
1871,4G TOGGLE SWITCH MIDSIZE COVER LIGHT ALMOND,3266475115,0,78500727427
1874,4G TOGGLE SWITCH MIDSIZE COVER WHITE,3266475151,0,78500727427
2926,4in COMPRESSION CONNECTOR RIGID,78456412210,0,84213610073
3035,4in COMPRESSION CONNECTOR RIGID INSULATED THROAT,78456412220,0,84213610073
3288,4in CONDUIT BODY RIGID LL,78456414030,0,78393608019
3165,4in SHOWER TRIM WHITE FLAT w/ PRISMATIC GLASS LENS,8008374598,0,66240013076
1019,4X 2-7/8 CLOSE ALUM NIPPLE,78217201471,0,98002000671
3024,5 BUTTON PROGRAMABLE TIMER LIGHT ALMOND,3266472321,0,7847745922
1018,500 2 HOLE COPPER LUG,78621088273,0,
668,50A 125/250 LOCKING CONNECTOR,78358582797,0,
1553,50A 125/250V 3 POLE 3 WIRE SURFACE RECEPTACLE,3266419640,0,
1557,50A 125/250V 3 POLE 4 WIRE FLUSH MOUNT,3266430690,0,
2586,50A 125/250V 3 POLE 4 WIRE LOCKING WIRE CONNECTOR FEMALE END,3266466387,0,
2949,50A 250/600V 3 POLE 4 WIRE LOCKING PLUG MALE END,3266466384,0,
537,50A 250V 2 POLE 3 WIRE NEMA 6-50R RECEPTACLE,3266430670,0,
2143,50A 250V 2 POLE 3 WIRE PLUG MALE END,4089302027,0,
539,50A 250V 2 POLE 3 WIRE SURFACE MOUNT RECEPTACLE,3266430650,0,
473,50A 250V 3 POLE 3 WIRE RECEPTACLE NEMA 10-50R,3266419840,0,
1401,50A 250V 3 POLE 4 WIRE 90 DEGREE PLUG MALE END,4089301974,0,
2151,50A 250V 3 POLE 4 WIRE NEMA 15-50R,4089301863,0,
1402,50A 250V 4 POLE 4 WIRE 90 DEGREE PLUG MALE END,4089302044,0,
2669,5A VARIABLE SPEED FAN CONTROL,3266469929,0,81170679551
2798,5G DECORA COVER GRAY,3266457984,0,78500727574
2767,5G DECORA MIDSIZE COVER BLACK,3266457983,0,78500727574
1869,5G DECORA MIDSIZE COVER LIGHT ALMOND,3266457981,0,78500727574
1870,5G DECORA MIDSIZE COVER WHITE,3266457986,0,78500727574
2689,5G STAINLESS STEEL DECORA COVER,3266453844,0,78500713600
2152,5G STAINLESS STEEL TOGGLE SWITCH COVER,3266453840,0,78500712906
1875,5G TOGGLE SWITCH MIDSIZE COVER WHITE,3266458040,0,78500727434
819,6 1 HOLE COPPER LUG,78621089009,0,
1052,6 CRIMP 1 HOLE LUG,78621054105,0,
2484,6 X 1-5/8 DRYWALL SCREW,8593708233,0,
2419,6-32 HEX NUT,8593708030,0,
2435,6-32 X 1 MACHINE SCREW,8593708083,0,
2436,6-32 X 1-1/2 MACHINE SCREW,8593708085,0,
2437,6-32 X 2 MACHINE SCREW,8593708086,0,
3152,6-STRAND SINGLEMODE INDOOR/OUTDOOR PLENUM TIGHT -BUFFER FIBER,7498383807,0,
559,6/4 SEOOW OD 892,3288603947,0,
1409,60A 250V 3 POLE 4 WIRE 90 DEGREE PLUG MALE END,4089312173,0,78500757611
2961,60A 3 POLE 4 WIRE PIN AND SLEEVE,3266473247,0,78500757611
3227,60A AIR CONDITIONER DISCONNECT w/ 20A GFCI RECEPTACLE,78668598219,0,78364349651
1876,6G TOGGLE SWITCH MIDSIZE COVER LIGHT ALMOND,3266458041,0,78500727441
1877,6G TOGGLE SWITCH MIDSIZE COVER WHITE,3266458045,0,78500727441
3149,6in CAN TRIM WHITE w/FROST GLASS,8008374339,0,1981368261
923,6in RECESSED CAN LIGHT REMODEL IC AIRTIGHT 120V,66240061203,0,8008316248
3187,6X 1 DRYWALL SCREW,8593704300,0,
3186,6X 1-1/4DRYWALL SCREW,8593708352,0,
2673,6X 1-5/8 DRYWALL SCREW,8593708354,0,
3188,6X 2 DRYWALL SCREW,8593708355,0,
1310,6X6X4 NEMA4X NO KOs HINGED COVER,78672537855,0,
1014,8 1 HOLE COPPER LUG,78621054132,0,
2619,8 FLAT WASHER,8593704264,0,
2486,8 X 3/4 WAFER HEAD,8593708001,0,
2418,8-18X 3/4 WAFER,8593708029,0,
2420,8-32 HEX NUT,8593708031,0,
2438,8-32 X 1 MACHINE SCREW,8593708090,0,
2439,8-32 X 1-1/2 MACHINE SCREW,8593708092,0,
2440,8-32 X 2 MACHINE SCREW,8593708093,0,
558,8/4 SEOOW OD 783,3288603963,0,
3161,85W A19 LED 2700K,91800000136,0,
3196,8ft LED STRIPLIGHT w/ LENS 4000K 120/277V,91240128344,0,
2618,8X 1 WAFER HEAD,8593708002,0,
2488,8X 1 WAFER HEAD,8593708577,0,
2415,8X 1/2 WAFER HEAD SCREW,8593708000,0,
2417,8X 1/2 WAFER SELF DRIL,8593708028,0,
688,"ADJUSTABLE BAR HANGERS WITH 3/8"" STUD 19-1/2"" to 26-1/2""",5016900920,0,
1849,ADV 71A5570001D MH BAL 175W M57 QUAD KIT,ï»¿78108709643,0,78108709643
2360,ALUM CONDUIT BODY 2in LB,78456414006,0,78174703646
358,ALUM XHHW STRANDED 4/0 BLACK,32886542411,0,66292756668
1390,"ALUMINUM RIGID CONDUIT 1""",85142200302,0,98003001103
1386,"ALUMINUM RIGID CONDUIT 1/2""",85142200300,0,
1908,BANG ON BEAM CLAMP WITH 1/2 - 3/4 CONDUIT HANGER,78461018621,0,78285616210
3054,BARE STRANDED COPPER 4,3288633520,0,
741,BARE STRANDED COPPER 6,3288633510,0,
3053,BARE STRANDED COPPER 6,98010033510,0,
1909,"BEAM CLAMP EMT/RIGID CONDUIT HANGER ASSEMBLY 3/4""",78461024603,0,78174700951
77,BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES 125 amp,5171253847,0,7945802390
74,BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES 175 amp,5171253849,0,7945802392
3388,BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES 70 amp,5171253842,0,7945802385
84,BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK5 CARTRIDGE FUSES 100 amp,5171210185,0,7945802388
88,BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK5 CARTRIDGE FUSES 400 amp,5171250753,0,7945802398
83,BLADE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK5 CARTRIDGE FUSES 90 amp,5171250742,0,7945802387
94,BLADE TYPE TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK5 CARTRIDGE FUSES 100 amp,5171250843,0,7945802388
95,BLADE TYPE TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK5 CARTRIDGE FUSES 125 amp,5171250845,0,7945802390
96,BLADE TYPE TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK5 CARTRIDGE FUSES 150 amp,5171250846,0,7945802391
97,BLADE TYPE TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK5 CARTRIDGE FUSES 175 amp,5171250847,0,7945802392
2402,"BLANK COVERS 4"" round",5016987225,0,68785577525
2035,BLANK NAME PLATE,78211368767,0,
736,BUS DROP SUPPORT .24 - .32 CABLE,78358533019,0,78678836560
2404,CABLE STAPLE METAL 9/16 (ROMEX STAPLE),78461099749,0,78178945573
70,CABLE SUPORT GRIP 62-75,78358532199,0,78678836567
66,CABLE SUPPORT GRIP 63-74,78358530098,0,78678836567
67,CABLE SUPPORT GRIP 75-99,78358530100,0,78500799873
2192,CAT5E PLENUM BLUE,7940750701,0,
2734,CAT5E RISER BLUE,7940788867,0,
2235,CAT6 IVORY MINI JACK MODULE,7498339547,0,
2633,CAT6 PLENUM BLUE,7940784100,0,
2548,CAT6 RISER BLUE,7940784530,0,
3052,CHANNEL 12GA 1-5/8 BACK TO BACK CHANNEL,61601301603,0,78101121330
2770,COAX WHITE COVER,3266454655,0,78500724753
2740,"COMBINATION CLIPS, EMT TO STRUT 2""",61601314087,0,61601314371
1690,COMMERCIAL 20A LIGHT ALMOND DUPLEX RECEPTACLE,3266458316,0,78500712646
2643,CONDUIT BODY 1 -1/4 TB,66227700420,0,
415,CONDUIT BODY 1 1/2 LB,78456414005,0,78174703645
2715,CONDUIT BODY 1 1/2 LB,78456474373,0,78174703645
420,CONDUIT BODY 1 1/2 LL,78456414025,0,78174703645
404,CONDUIT BODY 1 1/2 T,78456414045,0,78174703645
2721,CONDUIT BODY 1 1/2 TB,66227700854,0,78174703645
2731,CONDUIT BODY 1 1/2 X,66227700860,0,78174703645
409,CONDUIT BODY 1 1/4 LB,78456414004,0,78174703644
2714,CONDUIT BODY 1 1/4 LB,78456474372,0,78174703644
425,CONDUIT BODY 1 1/4 LL,78456414024,0,78174703644
422,CONDUIT BODY 1 1/4 LR,78456414014,0,78174703644
407,CONDUIT BODY 1 1/4 T,78456414044,0,78174703644
2650,CONDUIT BODY 1 1/4 T,66227700268,0,78174703644
2720,CONDUIT BODY 1 1/4 TB,66227700853,0,78174703644
2730,CONDUIT BODY 1 1/4 X,66227700859,0,78174703644
414,CONDUIT BODY 1 LB,78456414003,0,78174703644
457,CONDUIT BODY 1-1/2 C,78456414035,0,78174703645
2651,CONDUIT BODY 1-1/2 TB,66227700421,0,78174703645
2950,CONDUIT BODY 1-1/4 C,78456414034,0,78174703644
417,CONDUIT BODY 1/2 C,78456414031,0,78174703641
2737,CONDUIT BODY 1/2 LB,78456474369,0,78174703641
418,CONDUIT BODY 1/2 LL,78456414021,0,78174703641
430,CONDUIT BODY 1/2 LR,78456414011,0,78174703641
402,CONDUIT BODY 1/2 T,78456414041,0,78174703641
2951,CONDUIT BODY 1/2 TB,66227700820,0,78174703641
2953,CONDUIT BODY 1/2 X,66227700856,0,78174703641
416,CONDUIT BODY 1in C,78456414033,0,78174703643
2724,CONDUIT BODY 1in LB,78456474371,0,78174703643
419,CONDUIT BODY 1in LL,78456414023,0,78174703643
427,CONDUIT BODY 1in LR,78456414013,0,78174703643
403,CONDUIT BODY 1in T,78456414043,0,78174703643
2725,CONDUIT BODY 1in T,78456474391,0,78174703643
2648,CONDUIT BODY 1in TB,66227700419,0,78174703643
2726,CONDUIT BODY 1in TB,66227700852,0,78174703643
2729,CONDUIT BODY 1in X,66227700858,0,78174703643
2642,CONDUIT BODY 2in C,66227700264,0,78174703646
456,CONDUIT BODY 2in C,78456414036,0,78174703646
2716,CONDUIT BODY 2in LB,78456474374,0,78174703646
2641,CONDUIT BODY 2in LB,66227700246,0,78174703646
424,CONDUIT BODY 2in LL,78456414026,0,78174703646
421,CONDUIT BODY 2in LR,78456414016,0,78174703646
406,CONDUIT BODY 2in T,78456414046,0,78174703646
2652,CONDUIT BODY 2in TB,66227700422,0,78174703646
2727,CONDUIT BODY 2in TB,66227700855,0,78174703646
2732,CONDUIT BODY 2in X,66227700861,0,78174703646
2646,CONDUIT BODY 3/4 C,66227700260,0,78174703642
428,CONDUIT BODY 3/4 C,78456414032,0,78174703642
2718,CONDUIT BODY 3/4 C,78456474450,0,78174703642
410,CONDUIT BODY 3/4 LB,78456414002,0,78174703642
2713,CONDUIT BODY 3/4 LB,78456474370,0,78174703642
398,CONDUIT BODY 3/4 LL,78227452400,0,78174703642
426,CONDUIT BODY 3/4 LL,78456414022,0,78174703642
423,CONDUIT BODY 3/4 LR,78456414012,0,78174703642
408,CONDUIT BODY 3/4 T,78456414042,0,78174703642
2717,CONDUIT BODY 3/4 T,78456474390,0,78174703642
2728,CONDUIT BODY 3/4 X,66227700857,0,78174703642
3002,CONDUIT BODY 3in C,78456414038,0,78174703648
412,CONDUIT BODY 3in LB,78456414008,0,78174703648
3281,CONDUIT BODY 3in LB,78227409988,0,78174703648
405,CONDUIT BODY 3in T,78456414048,0,78174703648
411,CONDUIT BODY 4in LB,78456414010,0,78174703650
3174,CONDUIT BODY 4in LR,78456414020,0,78174703650
401,CONDUIT BODY 4in T,78456414050,0,78174703650
2258,COPPER SOLID ARMORED (MC) CABLE #12-2,32886347146,0,3288634714
357,COPPER SOLID ARMORED (MC) CABLE #12-3,3288634652,0,3288634765
363,COPPER XHHW STRANDED 12 BROWN,3288603832,0,98010023950
1934,COPPER XHHW STRANDED 12 GRAY,3288623961,0,98010023950
364,COPPER XHHW STRANDED 12 GREEN,3288603830,0,98010023950
365,COPPER XHHW STRANDED 12 ORANGE,3288603831,0,98010023950
1142,COPPER XHHW STRANDED 12 YELLOW,3288603829,0,98010023950
362,COPPER XHHWSTR 12 BLACK,3288603823,0,98010023950
1759,DECORA COAX JACK LIGHT ALMOND,3266475047,0,78500702707
495,DECORA DUPLEX RECEPTACLE 15A BROWN,3266418370,0,78500786098
1471,DECORA DUPLEX RECEPTACLE 15A WHITE,3266451377,0,78500786098
2392,DECORA FILLER BLANK LIGHT ALMOND,3266458276,0,7847778999
527,DECORA FILLER WHITE,3266475165,0,7847778999
68,"DIE CAST SQUEEZE FLEX CONNECTORS 1-1/4""",78138177390,0,78174715412
2495,DOUBLE 3 WAY 15A DECORA STACK SWITCH WHITE,3266466488,0,7847722920
2533,DOUBLE 3 WAY 15A DECORA STACK SWITCH WHITE,3266466490,0,7847722920
434,DOUBLE 3 WAY 15A TOGGLE STACK SWITCH WHITE,3266416160,0,7847722920
1552,DOUBLE POLE COMMERCIAL TOGGLE SWITCH IVORY 20A 120/277,3266455909,0,78500719535
2210,DOUBLE POLE HEAVY DUTY TOGGLE SWITCH IVORY 20A 120/277,3266448835,0,78500719535
2783,DOUBLE POLE TOGGLE SWITCH BLACK 15A 120/277,3266455591,0,78500719535
1216,DOUBLE POLE TOGGLE SWITCH GRAY INDUSTRIAL 20A 120/277,3266473461,0,78500719535
2390,DOUBLE POLE TOGGLE SWITCH WHITE,3266448840,0,78500719535
1217,DOUBLE POLE TOGGLE SWITCH WHITE INDUSTRIAL 20A 120/277,3266473476,0,78500719535
2895,EMERGENCY LIGHT 2 HEAD WHITE 120/277V,85614300148,0,19499490041
2921,EMERGENCY LIGHT OUTDOOR REMOTE HEAD 1 HEAD UNIT w/ BASE WHITE,85614300152,0,85614300153
2743,EPCO EPW1663SAD 16/3 SOL FIX TURE WHIP w/ SNAP CONNECTOR,78032110582,0,78032110342
2898,EXIT / EMERGENCY LIGHT COMBO 2 HEAD WHITE 120/277V WITH REMOTE CAPABILITY,85614300142,0,19499490041
76,FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK1 CARTRIDGE FUSES 40 amp,5171253838,0,7945815073
80,FERRULE TYPE TIME DELAY 250 VOLT CURRENT LIMITING CLASS RK5 CARTRIDGE FUSES 30 amp,5171210176,0,7945802381
89,FERRULE TYPE TIME DELAY 600 VOLT CURRENT LIMITING CLASS RK5 CARTRIDGE FUSES 30 amp,5171250834,0,7945802381
1821,"FLEX ALUMINUM CONDUIT 3/4""",3288604263,0,98005002203
940,"GALVANIZED RIGID STEEL NIPPLES 1-1/2"" x 5""",98002001327,0,98002000528
738,"GALVANIZED RIGID STEEL NIPPLES 2"" x 5""",98002001356,0,98002000556
2593,GLASS FILLED WATER TIGHT HORIZONTAL FLIP COVER YELLOW,4089368752,0,
834,HEAT SHRINK SLEEVE INSULATOR DIRECT BURIAL 2 - 4/0,5400708893,0,5400708972
836,HEAT SHRINK SLEEVE INSULATOR DIRECT BURIAL 3/0 - 400,5400708896,0,5400708975
2114,"INDOOR 120/208 VOLT LOADCENTERS WITH MAIN LUGS ONLY, NO BREAKERS 200A 40 spaces",78667644620,0,80476670296
533,INDUSTRIAL DOUBLE POLE SWITCH IVORY 20A 120/277,3266473475,0,78500719535
1039,"INSULATED GROUND BUSHINGS 1""",78621003872,0,78174709383
1072,"INSULATED GROUND BUSHINGS 2""",78621003875,0,78174709386
2377,IVORY DECORA COAX JACK,3266454695,0,78500702706
530,KEYLESS FIXTURE,3266475062,0,78500747335
908,KEYLESS FIXTURE,3266475204,0,78500747335
1758,LIGHT ALMOND COAX JACK COVER,3266458238,0,78500702706
69,"MALLEABLE SQUEEZE FLEX CONNECTORS 2-1/2""",78138177405,0,
2264,MC CABLE MC-AP HOSPITAL CARE FACILITY 12/3 SOLID BLACK/WHITE/GREEN,3288607300,0,
2252,MOTOR CONTROL ENCLOSURE GENERAL DUTY NEMA 1 BOX w/ COVER,4089362755,0,
1445,MOUNTING FOOT KIT,78672534747,0,
1465,MUD RING 4SQ FLAT 1G,5016900787,0,
3115,MULTIMODE INDOOR/OUTOOR PLENUM TIGHT -BUFFER FIBER,7498383803,0,
3361,NAIL GUARD,5016902709,0,78174700732
1472,NAIL ON 4G,8533916225,0,8533917551
985,NAIL ON BOX 3G 44in,8533914175,0,8533914177
987,NAIL ON ROUND 22.5in,8533910475,0,8533910476
2594,NEMA 3R 120/240 VOLT SURFACE MOUNTED METER SOCKETS FOR UNDERGROUND SERVICE 200A ringless,78668535108,0,78457249632
3356,NON METALLIC SHEATHED CABLE NM NMB ROMEX 6/3 w/GROUND,3288626370,0,
3396,NON METALLIC SHEATHED CABLE NM NMB ROMEX 8/2 w/GROUND,3288616025,0,
2076,NON-FLANGED BACK PANEL 10 X 14,78672586033,0,
2079,NON-FLANGED BACK PANEL 18 X 18,78672586041,0,
986,OLD WORK / CUT IN BOX 1G 16in,8533910572,0,8533910566
1248,OLD WORK / CUT IN BOX 3X 2 1G 2-1/2D FIBER,8533910242,0,8533910566
659,OLD WORK / CUT IN BOX 3X 2 2 -1/2D w/KO,5016900420,0,8533910566
665,OLD WORK / CUT IN BOX 3X 2 2-1/2D w/NM CLAMP,5016900519,0,8533910566
660,OLD WORK / CUT IN BOX 3X 2 2-1/4D w/NM CLAMP,5016900471,0,8533910566
666,OLD WORK / CUT IN BOX 3X 2 2-3/4D w/KO,5016900560,0,8533910566
574,OLD WORK / CUT IN BOX ROUND 14in,8533946005,0,8533946006
2398,OUTSIDE PLANT CAT6 POLYETHYLENE BLACK,7940760188,0,
3222,PHOTO/ION DUAL SENSOR HUSH 120V AC/DC,47871217306,0,2905400710
299,PIPE AND CONDUIT CHANNEL CLAMP EMT 1/2,78101160813,0,78101160414
41,PIPE AND CONDUIT CHANNEL CLAMP RIGID 1,78101161032,0,78101160434
572,PLASTIC ANCHOR (RED ANCHOR),8593739821,0,78100215090
2656,PLASTIC BUSHING 3-1/2,5016901414,0,78174700329
336,PLASTIC BUSHING 4in,5016901416,0,68785535025
328,PULL CHAIN FIXTURE,7847710310,0,78500747337
2712,PULL CHAIN FIXTURE,8533987002,0,78500747337
531,PULL CHAIN FIXTURE,3266475063,0,78500747337
3131,PUSH IN 2 CONDUCTOR (WAGO),50821897125,0,5082134656
3246,PUSH IN 3 CONDUCTOR (WAGO),55143718349,0,5082189713
2941,PUSH IN 4 CONNECTOR (WAGO),50821267669,0,4545474964
3133,PUSH IN 5 CONDUCTOR (WAGO),50821897149,0,5082189714
3241,PUSH IN 5 CONDUCTOR (WAGO),55143718387,0,5082189714
204,PVC 1/2 SCHEDULE 40,67064823468,0,3448123468
1634,PVC 2in SCHEDULE 40 20',9111108508,0,3448123490
212,PVC 3-1/2 SCHEDULE 40,67064823504,0,3448123504
846,RED WIRE NUT/WIRE CONNECTOR,5400708162,0,78325030652
2403,REDUCING WASHER 2 - 1 1/2,5016901379,0,78174701075
334,REDUCING WASHER 3 - 2,5016901386,0,78174701087
845,REDWIRE NUT/WIRE CONNECTOR,5400708161,0,78325030652
1768,RG6 18G (COAX ) CBL WHITE,2989240386,0,2989240387
1482,RG6/U (COAX ) DIRECT BURIAL,2989240925,0,2989224827
915,RING TERMINAL AL 12-10AWG YELLOW 1/4 STUD,7498380134,0,78325048988
914,RING TERMINAL AL 16-14AWG BLUE 1/4 STUD,7498380122,0,78325048984
2778,"ROUND BOXES WITH ZIP-MOUNT RETAINERS FOR OLD WORK 3"" x 2-3/4"" deep",8533946040,0,8533946006
25,S HOOK,78101118855,0,78100230805
2786,SINGLE MODE INDOOR PLENUM TIGHT -BUFFER FIBER,7498304937,0,
2525,SINGLE POLE / 3 WAY 15A DECORA STACK SWITCH LIGHT ALMOND,3266467078,0,7847751668
2518,SINGLE POLE / 3 WAY 15A DECORA STACK SWITCH WHITE,3266466492,0,7847751668
433,SINGLE POLE / 3 WAY 15A TOGGLE STACK SWITCH WHITE,3266475020,0,7847751668
1748,SINGLE POLE / 3 WAY TOGGLE STACK SWITCH 15A LIGHT ALMOND,3266475018,0,7847751668
1749,SINGLE POLE / 3 WAY TOGGLE STACK SWITCH 15A LIGHT ALMOND,3266458332,0,7847751668
2511,SINGLE POLE / SINGLE POLE 15A DECORA STACK SWITCH LIGHT ALMOND,3266466475,0,7847751668
2532,SINGLE POLE / SINGLE POLE 15A DECORA STACK SWITCH WHITE,3266466483,0,7847751668
2515,SINGLE POLE / SINGLE POLE 15A DECORA STACK SWITCH WHITE,3266475034,0,7847751668
1741,SINGLE POLE 15A TOGGLE SWITCH LIGHT ALMOND 120/277,3266475089,0,78500719112
50,SINGLE POLE 20A 120/277V LOCKING SWITCH,3266470631,0,78500719561
